Domain,Area,Element,Item,Year,Unit,Value
Crops,Kenya,Yield,"Sisal, raw",1997,hg/ha,13423.0
Crops,Kenya,Yield,"Sisal, raw",1998,hg/ha,9000.0
Crops,Kenya,Yield,"Sisal, raw",1999,hg/ha,7000.0
Crops,Kenya,Yield,"Sisal, raw",2000,hg/ha,7549.0
Crops,Kenya,Yield,"Sisal, raw",2001,hg/ha,7454.0
Crops,Kenya,Yield,"Sisal, raw",2002,hg/ha,12001.0
Crops,Kenya,Yield,"Sisal, raw",2003,hg/ha,9779.0
Crops,Kenya,Yield,"Sisal, raw",2004,hg/ha,9414.0
Crops,Kenya,Yield,"Sisal, raw",2005,hg/ha,9923.0
Crops,Kenya,Yield,"Sisal, raw",2006,hg/ha,10566.0
Crops,Kenya,Yield,"Sisal, raw",2007,hg/ha,7716.0
Crops,Kenya,Yield,"Sisal, raw",2008,hg/ha,4962.0
Crops,Kenya,Yield,"Sisal, raw",2009,hg/ha,6489.0
Crops,Kenya,Yield,"Sisal, raw",2010,hg/ha,8150.0
Crops,Kenya,Yield,"Sisal, raw",2011,hg/ha,9421.0
Crops,Kenya,Yield,"Sisal, raw",2012,hg/ha,10000.0
Crops,Kenya,Yield,"Sisal, raw",2013,hg/ha,9757.0
Crops,Kenya,Yield,"Sisal, raw",2014,hg/ha,9141.0
Crops,Kenya,Yield,"Sisal, raw",2015,hg/ha,8603.0
Crops,Kenya,Yield,"Sisal, raw",2016,hg/ha,9188.0
Crops,Kenya,Yield,"Sisal, raw",2017,hg/ha,5934.0
Crops,Kenya,Yield,"Sisal, raw",2018,hg/ha,5959.0
Crops,Kenya,Yield,"Sisal, raw",2019,hg/ha,6546.0
Crops,Kenya,Yield,"Sisal, raw",2020,hg/ha,7499.0
Crops,Kenya,Yield,"Sisal, raw",2021,hg/ha,8129.0
Crops,Kenya,Yield,"Sisal, raw",2022,hg/ha,8726.0
Crops,Kenya,Yield,"Sisal, raw",2023,hg/ha,7018.0
Crops,Kenya,Yield,"Sisal, raw",2024,hg/ha,6334.0
Crops,Kenya,Yield,Sorghum,1961,hg/ha,10933.0
Crops,Kenya,Yield,Sorghum,1962,hg/ha,10976.0
Crops,Kenya,Yield,Sorghum,1963,hg/ha,10941.0
Crops,Kenya,Yield,Sorghum,1964,hg/ha,11047.0
Crops,Kenya,Yield,Sorghum,1965,hg/ha,10867.0
Crops,Kenya,Yield,Sorghum,1966,hg/ha,11000.0
Crops,Kenya,Yield,Sorghum,1967,hg/ha,11381.0
Crops,Kenya,Yield,Sorghum,1968,hg/ha,10732.0
Crops,Kenya,Yield,Sorghum,1969,hg/ha,10250.0
Crops,Kenya,Yield,Sorghum,1970,hg/ha,10945.0
Crops,Kenya,Yield,Sorghum,1971,hg/ha,10891.0
Crops,Kenya,Yield,Sorghum,1972,hg/ha,11220.0
Crops,Kenya,Yield,Sorghum,1973,hg/ha,11220.0
Crops,Kenya,Yield,Sorghum,1974,hg/ha,10617.0
Crops,Kenya,Yield,Sorghum,1975,hg/ha,10626.0
Crops,Kenya,Yield,Sorghum,1976,hg/ha,10689.0
Crops,Kenya,Yield,Sorghum,1977,hg/ha,10576.0
Crops,Kenya,Yield,Sorghum,1978,hg/ha,10524.0
Crops,Kenya,Yield,Sorghum,1979,hg/ha,8857.0
Crops,Kenya,Yield,Sorghum,1980,hg/ha,9524.0
Crops,Kenya,Yield,Sorghum,1981,hg/ha,11131.0
Crops,Kenya,Yield,Sorghum,1982,hg/ha,6443.0
Crops,Kenya,Yield,Sorghum,1983,hg/ha,2917.0
Crops,Kenya,Yield,Sorghum,1984,hg/ha,6307.0
Crops,Kenya,Yield,Sorghum,1985,hg/ha,7500.0
Crops,Kenya,Yield,Sorghum,1986,hg/ha,9206.0
Crops,Kenya,Yield,Sorghum,1987,hg/ha,8029.0
Crops,Kenya,Yield,Sorghum,1988,hg/ha,10007.0
Crops,Kenya,Yield,Sorghum,1989,hg/ha,9652.0
Crops,Kenya,Yield,Sorghum,1990,hg/ha,8473.0
Crops,Kenya,Yield,Sorghum,1991,hg/ha,9572.0
Crops,Kenya,Yield,Sorghum,1992,hg/ha,11216.0
Crops,Kenya,Yield,Sorghum,1993,hg/ha,7454.0
Crops,Kenya,Yield,Sorghum,1994,hg/ha,8640.0
Crops,Kenya,Yield,Sorghum,1995,hg/ha,5984.0
Crops,Kenya,Yield,Sorghum,1996,hg/ha,5954.0
Crops,Kenya,Yield,Sorghum,1997,hg/ha,7447.0
Crops,Kenya,Yield,Sorghum,1998,hg/ha,7528.0
Crops,Kenya,Yield,Sorghum,1999,hg/ha,7775.0
Crops,Kenya,Yield,Sorghum,2000,hg/ha,6656.0
Crops,Kenya,Yield,Sorghum,2001,hg/ha,8569.0
Crops,Kenya,Yield,Sorghum,2002,hg/ha,8010.0
Crops,Kenya,Yield,Sorghum,2003,hg/ha,8539.0
Crops,Kenya,Yield,Sorghum,2004,hg/ha,5644.0
Crops,Kenya,Yield,Sorghum,2005,hg/ha,12230.0
Crops,Kenya,Yield,Sorghum,2006,hg/ha,8006.0
Crops,Kenya,Yield,Sorghum,2007,hg/ha,9474.0
Crops,Kenya,Yield,Sorghum,2008,hg/ha,5221.0
Crops,Kenya,Yield,Sorghum,2009,hg/ha,5717.0
Crops,Kenya,Yield,Sorghum,2010,hg/ha,7267.0
Crops,Kenya,Yield,Sorghum,2011,hg/ha,6291.0
Crops,Kenya,Yield,Sorghum,2012,hg/ha,7445.0
Crops,Kenya,Yield,Sorghum,2013,hg/ha,7550.0
Crops,Kenya,Yield,Sorghum,2014,hg/ha,8316.0
Crops,Kenya,Yield,Sorghum,2015,hg/ha,9667.0
Crops,Kenya,Yield,Sorghum,2016,hg/ha,6336.0
Crops,Kenya,Yield,Sorghum,2017,hg/ha,7073.0
Crops,Kenya,Yield,Sorghum,2018,hg/ha,7862.0
Crops,Kenya,Yield,Sorghum,2019,hg/ha,11990.0
Crops,Kenya,Yield,Sorghum,2020,hg/ha,14341.0
Crops,Kenya,Yield,Sorghum,2021,hg/ha,6684.0
Crops,Kenya,Yield,Sorghum,2022,hg/ha,5821.0
Crops,Kenya,Yield,Sorghum,2023,hg/ha,9576.0
Crops,Kenya,Yield,Sorghum,2024,hg/ha,9703.0
Crops,Kenya,Yield,Soya beans,1990,hg/ha,8000.0
Crops,Kenya,Yield,Soya beans,1991,hg/ha,8036.0
Crops,Kenya,Yield,Soya beans,1992,hg/ha,8057.0
Crops,Kenya,Yield,Soya beans,1993,hg/ha,8080.0
Crops,Kenya,Yield,Soya beans,1994,hg/ha,8102.0
Crops,Kenya,Yield,Soya beans,1995,hg/ha,8126.0
Crops,Kenya,Yield,Soya beans,1996,hg/ha,8150.0
Crops,Kenya,Yield,Soya beans,1997,hg/ha,8176.0
Crops,Kenya,Yield,Soya beans,1998,hg/ha,8202.0
Crops,Kenya,Yield,Soya beans,1999,hg/ha,8225.0
Crops,Kenya,Yield,Soya beans,2000,hg/ha,8595.0
Crops,Kenya,Yield,Soya beans,2001,hg/ha,8600.0
Crops,Kenya,Yield,Soya beans,2002,hg/ha,8603.0
Crops,Kenya,Yield,Soya beans,2003,hg/ha,8603.0
Crops,Kenya,Yield,Soya beans,2004,hg/ha,8600.0
Crops,Kenya,Yield,Soya beans,2005,hg/ha,8586.0
Crops,Kenya,Yield,Soya beans,2006,hg/ha,8265.0
Crops,Kenya,Yield,Soya beans,2007,hg/ha,8400.0
Crops,Kenya,Yield,Soya beans,2008,hg/ha,8165.0
Crops,Kenya,Yield,Soya beans,2009,hg/ha,7153.0
Crops,Kenya,Yield,Soya beans,2010,hg/ha,9500.0
Crops,Kenya,Yield,Soya beans,2011,hg/ha,12578.0
Crops,Kenya,Yield,Soya beans,2012,hg/ha,14997.0
Crops,Kenya,Yield,Soya beans,2013,hg/ha,12219.0
Crops,Kenya,Yield,Soya beans,2014,hg/ha,10645.0
Crops,Kenya,Yield,Soya beans,2015,hg/ha,9428.0
Crops,Kenya,Yield,Soya beans,2016,hg/ha,9061.0
Crops,Kenya,Yield,Soya beans,2017,hg/ha,10473.0
Crops,Kenya,Yield,Soya beans,2018,hg/ha,10034.0
Crops,Kenya,Yield,Soya beans,2019,hg/ha,9994.0
Crops,Kenya,Yield,Soya beans,2020,hg/ha,9994.0
Crops,Kenya,Yield,Soya beans,2021,hg/ha,11280.0
Crops,Kenya,Yield,Soya beans,2022,hg/ha,13756.0
Crops,Kenya,Yield,Soya beans,2023,hg/ha,8928.0
Crops,Kenya,Yield,Soya beans,2024,hg/ha,10068.0
Crops,Kenya,Yield,Spinach,1992,hg/ha,83982.0
Crops,Kenya,Yield,Spinach,1993,hg/ha,91057.0
Crops,Kenya,Yield,Spinach,1994,hg/ha,164010.0
Crops,Kenya,Yield,Spinach,1995,hg/ha,144705.0
Crops,Kenya,Yield,Spinach,1996,hg/ha,155019.0
Crops,Kenya,Yield,Spinach,1997,hg/ha,142359.0
Crops,Kenya,Yield,Spinach,1998,hg/ha,113670.0
Crops,Kenya,Yield,Spinach,1999,hg/ha,97140.0
Crops,Kenya,Yield,Spinach,2000,hg/ha,99016.0
Crops,Kenya,Yield,Spinach,2001,hg/ha,111431.0
Crops,Kenya,Yield,Spinach,2002,hg/ha,96241.0
Crops,Kenya,Yield,Spinach,2003,hg/ha,116718.0
Crops,Kenya,Yield,Spinach,2004,hg/ha,125061.0
Crops,Kenya,Yield,Spinach,2005,hg/ha,130000.0
Crops,Kenya,Yield,Spinach,2006,hg/ha,130000.0
Crops,Kenya,Yield,Spinach,2007,hg/ha,130000.0
Crops,Kenya,Yield,Spinach,2008,hg/ha,194934.0
Crops,Kenya,Yield,Spinach,2009,hg/ha,218973.0
Crops,Kenya,Yield,Spinach,2010,hg/ha,178970.0
Crops,Kenya,Yield,Spinach,2011,hg/ha,104045.0
Crops,Kenya,Yield,Spinach,2012,hg/ha,100553.0
Crops,Kenya,Yield,Spinach,2013,hg/ha,156317.0
Crops,Kenya,Yield,Spinach,2014,hg/ha,95646.0
Crops,Kenya,Yield,Spinach,2015,hg/ha,144363.0
Crops,Kenya,Yield,Spinach,2016,hg/ha,134573.0
Crops,Kenya,Yield,Spinach,2017,hg/ha,177544.0
Crops,Kenya,Yield,Spinach,2018,hg/ha,184830.0
Crops,Kenya,Yield,Spinach,2019,hg/ha,188581.0
Crops,Kenya,Yield,Spinach,2020,hg/ha,248584.0
Crops,Kenya,Yield,Spinach,2021,hg/ha,167320.0
Crops,Kenya,Yield,Spinach,2022,hg/ha,135080.0
Crops,Kenya,Yield,Spinach,2023,hg/ha,132655.0
Crops,Kenya,Yield,Spinach,2024,hg/ha,204965.0
Crops,Kenya,Yield,Strawberries,1992,hg/ha,77308.0
Crops,Kenya,Yield,Strawberries,1993,hg/ha,26774.0
Crops,Kenya,Yield,Strawberries,1994,hg/ha,40000.0
Crops,Kenya,Yield,Strawberries,1995,hg/ha,63778.0
Crops,Kenya,Yield,Strawberries,1996,hg/ha,70552.0
Crops,Kenya,Yield,Strawberries,1997,hg/ha,76103.0
Crops,Kenya,Yield,Strawberries,1998,hg/ha,119466.0
Crops,Kenya,Yield,Strawberries,1999,hg/ha,144203.0
Crops,Kenya,Yield,Strawberries,2000,hg/ha,107949.0
Crops,Kenya,Yield,Strawberries,2001,hg/ha,70000.0
Crops,Kenya,Yield,Strawberries,2002,hg/ha,66667.0
Crops,Kenya,Yield,Strawberries,2003,hg/ha,73667.0
Crops,Kenya,Yield,Strawberries,2004,hg/ha,71429.0
Crops,Kenya,Yield,Strawberries,2005,hg/ha,76689.0
Crops,Kenya,Yield,Strawberries,2006,hg/ha,61579.0
Crops,Kenya,Yield,Strawberries,2007,hg/ha,60000.0
Crops,Kenya,Yield,Strawberries,2008,hg/ha,64865.0
Crops,Kenya,Yield,Strawberries,2009,hg/ha,68056.0
Crops,Kenya,Yield,Strawberries,2010,hg/ha,83922.0
Crops,Kenya,Yield,Strawberries,2011,hg/ha,53500.0
Crops,Kenya,Yield,Strawberries,2012,hg/ha,106000.0
Crops,Kenya,Yield,Strawberries,2013,hg/ha,77358.0
Crops,Kenya,Yield,Strawberries,2014,hg/ha,269863.0
Crops,Kenya,Yield,Strawberries,2015,hg/ha,119940.0
Crops,Kenya,Yield,Strawberries,2016,hg/ha,96631.0
Crops,Kenya,Yield,Strawberries,2017,hg/ha,72757.0
Crops,Kenya,Yield,Strawberries,2018,hg/ha,77358.0
Crops,Kenya,Yield,Strawberries,2019,hg/ha,79417.0
Crops,Kenya,Yield,Strawberries,2020,hg/ha,84929.0
Crops,Kenya,Yield,Strawberries,2021,hg/ha,49351.0
Crops,Kenya,Yield,Strawberries,2022,hg/ha,111547.0
Crops,Kenya,Yield,Strawberries,2023,hg/ha,330435.0
Crops,Kenya,Yield,Strawberries,2024,hg/ha,47826.0
Crops,Kenya,Yield,Sugar cane,1961,hg/ha,297552.0
Crops,Kenya,Yield,Sugar cane,1962,hg/ha,314799.0
Crops,Kenya,Yield,Sugar cane,1963,hg/ha,321086.0
Crops,Kenya,Yield,Sugar cane,1964,hg/ha,376061.0
Crops,Kenya,Yield,Sugar cane,1965,hg/ha,332077.0
Crops,Kenya,Yield,Sugar cane,1966,hg/ha,382360.0
Crops,Kenya,Yield,Sugar cane,1967,hg/ha,408662.0
Crops,Kenya,Yield,Sugar cane,1968,hg/ha,428365.0
Crops,Kenya,Yield,Sugar cane,1969,hg/ha,584313.0
Crops,Kenya,Yield,Sugar cane,1970,hg/ha,549587.0
Crops,Kenya,Yield,Sugar cane,1971,hg/ha,806694.0
Crops,Kenya,Yield,Sugar cane,1972,hg/ha,763879.0
Crops,Kenya,Yield,Sugar cane,1973,hg/ha,704820.0
Crops,Kenya,Yield,Sugar cane,1974,hg/ha,724943.0
Crops,Kenya,Yield,Sugar cane,1975,hg/ha,660185.0
Crops,Kenya,Yield,Sugar cane,1976,hg/ha,693554.0
Crops,Kenya,Yield,Sugar cane,1977,hg/ha,722714.0
Crops,Kenya,Yield,Sugar cane,1978,hg/ha,791912.0
Crops,Kenya,Yield,Sugar cane,1979,hg/ha,999348.0
Crops,Kenya,Yield,Sugar cane,1980,hg/ha,1211845.0
Crops,Kenya,Yield,Sugar cane,1981,hg/ha,1126452.0
Crops,Kenya,Yield,Sugar cane,1982,hg/ha,927801.0
Crops,Kenya,Yield,Sugar cane,1983,hg/ha,990751.0
Crops,Kenya,Yield,Sugar cane,1984,hg/ha,1074636.0
Crops,Kenya,Yield,Sugar cane,1985,hg/ha,775937.0
Crops,Kenya,Yield,Sugar cane,1986,hg/ha,795388.0
Crops,Kenya,Yield,Sugar cane,1987,hg/ha,841838.0
Crops,Kenya,Yield,Sugar cane,1988,hg/ha,1030020.0
Crops,Kenya,Yield,Sugar cane,1989,hg/ha,1179447.0
Crops,Kenya,Yield,Sugar cane,1990,hg/ha,1173013.0
Crops,Kenya,Yield,Sugar cane,1991,hg/ha,960715.0
Crops,Kenya,Yield,Sugar cane,1992,hg/ha,877746.0
Crops,Kenya,Yield,Sugar cane,1993,hg/ha,841307.0
Crops,Kenya,Yield,Sugar cane,1994,hg/ha,662113.0
Crops,Kenya,Yield,Sugar cane,1995,hg/ha,810402.0
Crops,Kenya,Yield,Sugar cane,1996,hg/ha,815789.0
Crops,Kenya,Yield,Sugar cane,1997,hg/ha,794643.0
Crops,Kenya,Yield,Sugar cane,1998,hg/ha,930207.0
Crops,Kenya,Yield,Sugar cane,1999,hg/ha,851925.0
Crops,Kenya,Yield,Sugar cane,2000,hg/ha,688560.0
Crops,Kenya,Yield,Sugar cane,2001,hg/ha,742937.0
Crops,Kenya,Yield,Sugar cane,2002,hg/ha,833431.0
Crops,Kenya,Yield,Sugar cane,2003,hg/ha,833014.0
Crops,Kenya,Yield,Sugar cane,2004,hg/ha,860105.0
Crops,Kenya,Yield,Sugar cane,2005,hg/ha,849147.0
Crops,Kenya,Yield,Sugar cane,2006,hg/ha,903103.0
Crops,Kenya,Yield,Sugar cane,2007,hg/ha,879075.0
Crops,Kenya,Yield,Sugar cane,2008,hg/ha,938584.0
Crops,Kenya,Yield,Sugar cane,2009,hg/ha,853027.0
Crops,Kenya,Yield,Sugar cane,2010,hg/ha,830630.0
Crops,Kenya,Yield,Sugar cane,2011,hg/ha,671815.0
Crops,Kenya,Yield,Sugar cane,2012,hg/ha,666815.0
Crops,Kenya,Yield,Sugar cane,2013,hg/ha,777307.0
Crops,Kenya,Yield,Sugar cane,2014,hg/ha,888048.0
Crops,Kenya,Yield,Sugar cane,2015,hg/ha,920569.0
Crops,Kenya,Yield,Sugar cane,2016,hg/ha,816637.0
Crops,Kenya,Yield,Sugar cane,2017,hg/ha,701779.0
Crops,Kenya,Yield,Sugar cane,2018,hg/ha,720054.0
Crops,Kenya,Yield,Sugar cane,2019,hg/ha,640314.0
Crops,Kenya,Yield,Sugar cane,2020,hg/ha,758452.0
Crops,Kenya,Yield,Sugar cane,2021,hg/ha,821017.0
Crops,Kenya,Yield,Sugar cane,2022,hg/ha,745999.0
Crops,Kenya,Yield,Sugar cane,2023,hg/ha,688488.0
Crops,Kenya,Yield,Sugar cane,2024,hg/ha,694240.0
Crops,Kenya,Yield,Sunflower seed,1961,hg/ha,4026.0
Crops,Kenya,Yield,Sunflower seed,1962,hg/ha,3531.0
Crops,Kenya,Yield,Sunflower seed,1963,hg/ha,11384.0
Crops,Kenya,Yield,Sunflower seed,1964,hg/ha,11005.0
Crops,Kenya,Yield,Sunflower seed,1965,hg/ha,11005.0
Crops,Kenya,Yield,Sunflower seed,1966,hg/ha,18360.0
Crops,Kenya,Yield,Sunflower seed,1967,hg/ha,24582.0
Crops,Kenya,Yield,Sunflower seed,1968,hg/ha,11991.0
Crops,Kenya,Yield,Sunflower seed,1969,hg/ha,7198.0
Crops,Kenya,Yield,Sunflower seed,1970,hg/ha,8000.0
Crops,Kenya,Yield,Sunflower seed,1971,hg/ha,6355.0
Crops,Kenya,Yield,Sunflower seed,1972,hg/ha,9091.0
Crops,Kenya,Yield,Sunflower seed,1973,hg/ha,9091.0
Crops,Kenya,Yield,Sunflower seed,1974,hg/ha,9091.0
Crops,Kenya,Yield,Sunflower seed,1975,hg/ha,9925.0
Crops,Kenya,Yield,Sunflower seed,1976,hg/ha,9747.0
Crops,Kenya,Yield,Sunflower seed,1977,hg/ha,11330.0
Crops,Kenya,Yield,Sunflower seed,1978,hg/ha,10846.0
Crops,Kenya,Yield,Sunflower seed,1979,hg/ha,11029.0
Crops,Kenya,Yield,Sunflower seed,1980,hg/ha,11029.0
Crops,Kenya,Yield,Sunflower seed,1981,hg/ha,10786.0
Crops,Kenya,Yield,Sunflower seed,1982,hg/ha,13390.0
Crops,Kenya,Yield,Sunflower seed,1983,hg/ha,13258.0
Crops,Kenya,Yield,Sunflower seed,1984,hg/ha,13016.0
Crops,Kenya,Yield,Sunflower seed,1985,hg/ha,13671.0
Crops,Kenya,Yield,Sunflower seed,1986,hg/ha,13843.0
Crops,Kenya,Yield,Sunflower seed,1987,hg/ha,13333.0
Crops,Kenya,Yield,Sunflower seed,1988,hg/ha,13333.0
Crops,Kenya,Yield,Sunflower seed,1989,hg/ha,11105.0
Crops,Kenya,Yield,Sunflower seed,1990,hg/ha,11079.0
Crops,Kenya,Yield,Sunflower seed,1991,hg/ha,9124.0
Crops,Kenya,Yield,Sunflower seed,1992,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,1993,hg/ha,8944.0
Crops,Kenya,Yield,Sunflower seed,1994,hg/ha,8471.0
Crops,Kenya,Yield,Sunflower seed,1995,hg/ha,6667.0
Crops,Kenya,Yield,Sunflower seed,1996,hg/ha,8000.0
Crops,Kenya,Yield,Sunflower seed,1997,hg/ha,6753.0
Crops,Kenya,Yield,Sunflower seed,1998,hg/ha,8200.0
Crops,Kenya,Yield,Sunflower seed,1999,hg/ha,9923.0
Crops,Kenya,Yield,Sunflower seed,2000,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2001,hg/ha,10769.0
Crops,Kenya,Yield,Sunflower seed,2002,hg/ha,9231.0
Crops,Kenya,Yield,Sunflower seed,2003,hg/ha,9231.0
Crops,Kenya,Yield,Sunflower seed,2004,hg/ha,9231.0
Crops,Kenya,Yield,Sunflower seed,2005,hg/ha,9231.0
Crops,Kenya,Yield,Sunflower seed,2006,hg/ha,10769.0
Crops,Kenya,Yield,Sunflower seed,2007,hg/ha,10769.0
Crops,Kenya,Yield,Sunflower seed,2008,hg/ha,10769.0
Crops,Kenya,Yield,Sunflower seed,2009,hg/ha,10769.0
Crops,Kenya,Yield,Sunflower seed,2010,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2011,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2012,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2013,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2014,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2015,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2016,hg/ha,8333.0
Crops,Kenya,Yield,Sunflower seed,2017,hg/ha,8000.0
Crops,Kenya,Yield,Sunflower seed,2018,hg/ha,12000.0
Crops,Kenya,Yield,Sunflower seed,2019,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2020,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2021,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2022,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2023,hg/ha,10000.0
Crops,Kenya,Yield,Sunflower seed,2024,hg/ha,10000.0
Crops,Kenya,Yield,Sweet potatoes,1961,hg/ha,56000.0
Crops,Kenya,Yield,Sweet potatoes,1962,hg/ha,58824.0
Crops,Kenya,Yield,Sweet potatoes,1963,hg/ha,61538.0
Crops,Kenya,Yield,Sweet potatoes,1964,hg/ha,64151.0
Crops,Kenya,Yield,Sweet potatoes,1965,hg/ha,66667.0
Crops,Kenya,Yield,Sweet potatoes,1966,hg/ha,71071.0
Crops,Kenya,Yield,Sweet potatoes,1967,hg/ha,71429.0
Crops,Kenya,Yield,Sweet potatoes,1968,hg/ha,72414.0
Crops,Kenya,Yield,Sweet potatoes,1969,hg/ha,75862.0
Crops,Kenya,Yield,Sweet potatoes,1970,hg/ha,76667.0
Crops,Kenya,Yield,Sweet potatoes,1971,hg/ha,80000.0
Crops,Kenya,Yield,Sweet potatoes,1972,hg/ha,80645.0
Crops,Kenya,Yield,Sweet potatoes,1973,hg/ha,83871.0
Crops,Kenya,Yield,Sweet potatoes,1974,hg/ha,84375.0
Crops,Kenya,Yield,Sweet potatoes,1975,hg/ha,87500.0
Crops,Kenya,Yield,Sweet potatoes,1976,hg/ha,69209.0
Crops,Kenya,Yield,Sweet potatoes,1977,hg/ha,71756.0
Crops,Kenya,Yield,Sweet potatoes,1978,hg/ha,88839.0
Crops,Kenya,Yield,Sweet potatoes,1979,hg/ha,89474.0
Crops,Kenya,Yield,Sweet potatoes,1980,hg/ha,92105.0
Crops,Kenya,Yield,Sweet potatoes,1981,hg/ha,100000.0
Crops,Kenya,Yield,Sweet potatoes,1982,hg/ha,100000.0
Crops,Kenya,Yield,Sweet potatoes,1983,hg/ha,91379.0
Crops,Kenya,Yield,Sweet potatoes,1984,hg/ha,93333.0
Crops,Kenya,Yield,Sweet potatoes,1985,hg/ha,97592.0
Crops,Kenya,Yield,Sweet potatoes,1986,hg/ha,99081.0
Crops,Kenya,Yield,Sweet potatoes,1987,hg/ha,98732.0
Crops,Kenya,Yield,Sweet potatoes,1988,hg/ha,98525.0
Crops,Kenya,Yield,Sweet potatoes,1989,hg/ha,90754.0
Crops,Kenya,Yield,Sweet potatoes,1990,hg/ha,99153.0
Crops,Kenya,Yield,Sweet potatoes,1991,hg/ha,109373.0
Crops,Kenya,Yield,Sweet potatoes,1992,hg/ha,67531.0
Crops,Kenya,Yield,Sweet potatoes,1993,hg/ha,96271.0
Crops,Kenya,Yield,Sweet potatoes,1994,hg/ha,104396.0
Crops,Kenya,Yield,Sweet potatoes,1995,hg/ha,100712.0
Crops,Kenya,Yield,Sweet potatoes,1996,hg/ha,79880.0
Crops,Kenya,Yield,Sweet potatoes,1997,hg/ha,111359.0
Crops,Kenya,Yield,Sweet potatoes,1998,hg/ha,80590.0
Crops,Kenya,Yield,Sweet potatoes,1999,hg/ha,105824.0
Crops,Kenya,Yield,Sweet potatoes,2000,hg/ha,88375.0
Crops,Kenya,Yield,Sweet potatoes,2001,hg/ha,90000.0
Crops,Kenya,Yield,Sweet potatoes,2002,hg/ha,85000.0
Crops,Kenya,Yield,Sweet potatoes,2003,hg/ha,100000.0
Crops,Kenya,Yield,Sweet potatoes,2004,hg/ha,94116.0
Crops,Kenya,Yield,Sweet potatoes,2005,hg/ha,109577.0
Crops,Kenya,Yield,Sweet potatoes,2006,hg/ha,96701.0
Crops,Kenya,Yield,Sweet potatoes,2007,hg/ha,132796.0
Crops,Kenya,Yield,Sweet potatoes,2008,hg/ha,142515.0
Crops,Kenya,Yield,Sweet potatoes,2009,hg/ha,132895.0
Crops,Kenya,Yield,Sweet potatoes,2010,hg/ha,99739.0
Crops,Kenya,Yield,Sweet potatoes,2011,hg/ha,122689.0
Crops,Kenya,Yield,Sweet potatoes,2012,hg/ha,128346.0
Crops,Kenya,Yield,Sweet potatoes,2013,hg/ha,124706.0
Crops,Kenya,Yield,Sweet potatoes,2014,hg/ha,125050.0
Crops,Kenya,Yield,Sweet potatoes,2015,hg/ha,170773.0
Crops,Kenya,Yield,Sweet potatoes,2016,hg/ha,147797.0
Crops,Kenya,Yield,Sweet potatoes,2017,hg/ha,120977.0
Crops,Kenya,Yield,Sweet potatoes,2018,hg/ha,135459.0
Crops,Kenya,Yield,Sweet potatoes,2019,hg/ha,169756.0
Crops,Kenya,Yield,Sweet potatoes,2020,hg/ha,126963.0
Crops,Kenya,Yield,Sweet potatoes,2021,hg/ha,118183.0
Crops,Kenya,Yield,Sweet potatoes,2022,hg/ha,122395.0
Crops,Kenya,Yield,Sweet potatoes,2023,hg/ha,122944.0
Crops,Kenya,Yield,Sweet potatoes,2024,hg/ha,126039.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1986,hg/ha,34000.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1987,hg/ha,35714.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1988,hg/ha,40000.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1989,hg/ha,41667.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1990,hg/ha,55000.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1991,hg/ha,51429.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1992,hg/ha,45067.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1993,hg/ha,39474.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1994,hg/ha,41250.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1995,hg/ha,37500.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1996,hg/ha,42500.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1997,hg/ha,44444.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1998,hg/ha,44000.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",1999,hg/ha,50000.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",2000,hg/ha,36364.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",2001,hg/ha,36765.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",2002,hg/ha,55556.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",2003,hg/ha,58824.0
Crops,Kenya,Yield,"Tangerines, mandarins, clementines",2004,hg/ha,70588.0
